"SiteName","Date","Value","Method","parameter","Censored","CenType","X","LAWAID","ID","UsedInLAWA","AltitudeGroup","LanduseGroup","FrequencyAll","Frequency","Region","Agency","ISLAND","CatchID","CatchType","NZREACH","Catchment","Comments","LawaCatchm","CatchLbl"
"Manganui at SH3",2007-06-19 11:10:00,7.2,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-04-17 11:15:00,7.43,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-09-16 11:30:00,1.95,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-01-16 10:50:00,4.8,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-06-21 11:15:00,2.43,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-08-19 10:50:00,3.81,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-04-21 11:00:00,5.6,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-11-18 10:20:00,3.17,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-05-19 11:15:00,2.49,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-04-19 11:10:00,2.82,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-07-15 11:25:00,4.61,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-05-15 11:10:00,6.6,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-02-20 11:20:00,5.02,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-07-24 11:15:00,0.51,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-03-17 11:00:00,4,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-01-18 11:15:00,3.72,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-03-20 11:00:00,6.68,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-10-21 10:00:00,4.67,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-02-21 11:20:00,3.9,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-12-12 10:15:00,4.43,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-12-16 10:45:00,4.06,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-02-20 10:25:00,4.56,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-11-16 11:15:00,6.7,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-12-21 11:15:00,0.92,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-05-20 11:30:00,3.87,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-02-22 11:20:00,4.55,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-03-22 11:00:00,3.45,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-02-17 11:00:00,5.5,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-09-18 11:00:00,3.325,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-01-13 10:27:00,4.72,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-12-20 11:15:00,3.2,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-01-17 11:15:00,5.65,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-05-17 11:10:00,1.58,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-10-23 10:45:00,3.27,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-08-17 11:10:00,1.46,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-03-18 10:50:00,3.04,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-04-15 11:30:00,2.34,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-08-18 11:15:00,4.1,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-06-17 11:45:00,0.21,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-01-20 11:00:00,7.5,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-08-23 11:15:00,4.73,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-09-16 11:00:00,4.7,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-09-27 11:15:00,4.02,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-10-18 10:15:00,1.5,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-11-22 11:20:00,3.85,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-06-19 11:15:00,0.82,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-08-21 11:00:00,2.65,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-10-19 11:05:00,6.8,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-05-18 11:15:00,4.22,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-09-22 11:12:00,0.9,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-07-21 11:00:00,4.05,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-01-22 10:25:00,3,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-03-16 11:20:00,6.9,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-10-21 11:13:00,3.72,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-11-18 11:00:00,2.22,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-11-21 11:10:00,6.74,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-01-20 11:00:00,4.14,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-02-17 10:30:00,4.23,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-01-22 11:00:00,2.6,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-02-19 11:00:00,3.8,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-09-25 10:58:00,1.51,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-07-20 11:15:00,5.7,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2014-02-20 10:30:00,5.34,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-04-20 11:00:00,7.4,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2011-07-19 11:15:00,4.18,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-10-20 11:00:00,4.1,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-11-17 10:45:00,5.2,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-06-16 11:15:00,3.5,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-10-17 10:45:00,5.08,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-08-19 11:00:00,1.65,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-09-18 11:05:00,4.95,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-11-20 11:00:00,4.405,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-12-11 11:00:00,4.05,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-04-30 11:25:00,2.12,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-05-21 11:15:00,1.85,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-06-22 11:10:00,5.09,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-08-21 11:10:00,5.35,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-02-16 11:00:00,5.8,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2009-12-15 11:00:00,5.02,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-12-16 11:00:00,1.1,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-06-17 11:00:00,0.18,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-08-21 12:00:00,5.92,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-07-22 11:15:00,0.1,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-11-17 10:45:00,3.64,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-10-16 11:00:00,2.91,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-04-21 11:25:00,4.15,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-06-16 11:15:00,3.41,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-03-18 11:00:00,4.55,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2007-07-17 11:00:00,4.845,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-12-11 10:25:00,5.89,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-01-19 11:00:00,5.21,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-07-24 11:00:00,2.16,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-05-22 11:25:00,3.4,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-06-19 11:00:00,1.35,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-10-27 10:35:00,3.78,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-12-15 10:30:00,4.02,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-03-20 10:45:00,2.47,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2010-09-21 11:00:00,3.7,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-03-17 10:40:00,3.41,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-05-19 11:05:00,3.42,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2012-04-17 11:10:00,5.35,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-08-18 11:15:00,2.11,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2013-11-20 10:25:00,3.89,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2008-05-20 11:00:00,1,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
"Manganui at SH3",2015-07-21 11:30:00,3.9,"Refer NIWA","BDISC",FALSE,"FALSE",917,"NRWQN-00035","WA2","Yes","Upland","Rural","Monthly","Monthly","Taranaki","NIWA","North",78,"Parent",6001707,78,NA,1,"Maketawa Stream"
