"SiteName","Date","Value","Method","parameter","Censored","CenType","X","LAWAID","ID","UsedInLAWA","AltitudeGroup","LanduseGroup","FrequencyAll","Frequency","Region","Agency","ISLAND","CatchID","CatchType","NZREACH","Catchment","Comments","LawaCatchm","CatchLbl"
"Waikohu at No. 1 Br.",2008-07-22 13:30:00,0.61,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-10-20 13:00:00,1.14,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-11-17 13:05:00,2.74,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-12-15 13:15:00,2.86,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-05-23 13:40:00,2.3,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-06-20 13:00:00,1.745,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-07-18 14:10:00,1.115,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-08-21 13:50:00,1.645,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-09-19 13:40:00,1.315,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-01-19 13:00:00,2.04,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-02-23 14:07:00,2.78,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-03-24 13:05:00,2.36,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-04-21 13:15:00,1.64,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-01-24 13:09:00,3.225,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-02-21 13:21:00,2.9,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-03-21 13:30:00,2.1,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-04-17 13:13:00,1.97,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-06-17 14:13:00,0.35,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-09-21 13:10:00,1.18,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-10-18 13:40:00,0.38,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-11-23 13:30:00,1.71,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-12-13 13:05:00,2.53,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-10-24 13:13:00,1.055,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-11-21 13:02:00,2.095,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2007-12-18 13:00:00,1.98,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-01-22 13:45:00,0.44,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-02-20 13:40:00,1.55,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-03-18 13:05:00,1.74,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-04-22 13:45:00,1.92,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-05-20 13:58:00,2,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-07-21 13:50:00,0.95,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-08-18 13:00:00,1.66,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-09-22 13:15:00,1.88,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-12-12 13:25:00,2.46,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-01-22 13:00:00,1.56,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-02-20 13:50:00,1.51,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-03-19 13:00:00,1.86,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-04-30 13:30:00,2.75,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-05-21 13:08:00,3.18,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-06-18 14:10:00,0.98,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-07-23 13:50:00,2.49,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-08-20 14:31:00,1.43,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-09-24 13:30:00,0.52,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-10-22 13:05:00,2.6,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-11-19 13:00:00,3.04,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2013-12-10 13:21:00,3.34,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-01-22 13:00:00,2.2,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-02-18 13:00:00,2.38,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-03-17 13:00:00,1.5,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-04-22 14:00:00,0.8,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-05-20 14:25:00,2.22,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-06-17 13:10:00,0.7,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-07-22 14:02:00,0.82,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-08-20 13:23:00,0.7,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-09-23 14:55:00,0.76,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-10-21 13:03:00,1.55,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-11-18 13:33:00,1.71,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2014-12-10 13:05:00,2.18,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-01-20 12:45:00,3.83,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-02-16 13:58:00,2.68,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-03-17 13:55:00,0.82,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-04-21 14:04:00,3.09,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-01-25 13:15:00,2.11,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-03-22 13:35:00,0.33,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-04-17 13:50:00,0.84,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-05-22 14:56:00,2.46,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-06-19 14:50:00,0.13,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-07-25 14:00:00,0.3,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-08-21 13:50:00,0.92,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-09-19 14:35:00,1.52,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-10-23 13:05:00,1.92,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2012-11-21 13:00:00,3.56,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-08-17 14:08:00,0.38,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-09-21 13:36:00,1.28,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-10-19 14:15:00,0.56,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-11-23 14:05:00,3.42,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-12-14 13:00:00,2.1,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-01-25 13:15:00,0.22,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-02-22 13:36:00,2.62,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-03-22 13:35:00,0.03,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-04-19 12:58:00,1.52,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-05-18 14:00:00,1.32,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-05-18 13:00:00,1.09,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-06-23 14:00:00,1.02,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2010-07-20 14:33:00,0.9,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-11-18 14:00:00,2.51,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-08-19 13:32:00,0.71,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-09-23 13:15:00,1.82,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-10-21 14:12:00,1.17,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-03-17 13:10:00,1.27,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2008-12-16 13:49:00,1.6,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-01-20 13:00:00,1.74,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-02-17 13:25:00,1.54,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-08-24 14:47:00,1.56,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2009-04-21 13:35:00,0.4,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-06-21 13:29:00,0.65,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2011-07-19 14:35:00,1.15,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-06-23 14:14:00,0.71,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-07-21 13:57:00,1.05,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-08-18 13:00:00,0.49,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
"Waikohu at No. 1 Br.",2015-05-19 13:32:00,1.38,"Refer NIWA","BDISC",FALSE,"FALSE",894,"NRWQN-00011","GS2","Yes","Upland","Rural","Monthly","Monthly","Gisborne","NIWA","North",37,"Parent",5013426,37,NA,1,"Waipaoa"
